YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Total,Sex,Grade,Race,Latitude,Longitude,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,DC,District of Columbia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,3.1,3.1,,,2.3,4.3,1197,,,,Non-Hispanic White,"(38.890371385, -77.031961127)",OWS,OWS1,Q038,VALUE,11,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,6.3,6.3,,,2.9,13.2,107,,,,Asian,"(28.932040377, -81.928960539)",OWS,OWS1,Q038,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.1,19.1,,,16.1,22.5,690,,,,Non-Hispanic Black,"(28.932040377, -81.928960539)",OWS,OWS1,Q038,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.1,19.1,,,16.9,21.4,1447,,,,Hispanic,"(28.932040377, -81.928960539)",OWS,OWS1,Q038,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,FL,Florida,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.5,13.5,,,11.4,16,1612,,,,Non-Hispanic White,"(28.932040377, -81.928960539)",OWS,OWS1,Q038,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,GA,Georgia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.5,21.5,,,10.5,38.9,196,,,,Non-Hispanic Black,"(32.839681093, -83.627580346)",OWS,OWS1,Q038,VALUE,13,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,GA,Georgia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,23.9,23.9,,,5.3,63.8,67,,,,Hispanic,"(32.839681093, -83.627580346)",OWS,OWS1,Q038,VALUE,13,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,GA,Georgia,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.7,11.7,,,2.7,38.2,229,,,,Non-Hispanic White,"(32.839681093, -83.627580346)",OWS,OWS1,Q038,VALUE,13,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.9,13.9,,,11.7,16.6,1230,,,,Asian,"(21.304850435, -157.857749403)",OWS,OWS1,Q038,VALUE,15,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.8,13.8,,,4.9,32.9,44,,,,Non-Hispanic Black,"(21.304850435, -157.857749403)",OWS,OWS1,Q038,VALUE,15,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,14.7,14.7,,,11.5,18.6,890,,,,Hispanic,"(21.304850435, -157.857749403)",OWS,OWS1,Q038,VALUE,15,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,25,25,,,20.4,30.3,1518,,,,Hawaiian/Pacific Islander,"(21.304850435, -157.857749403)",OWS,OWS1,Q038,VALUE,15,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,HI,Hawaii,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,5.6,5.6,,,3.4,9,381,,,,Non-Hispanic White,"(21.304850435, -157.857749403)",OWS,OWS1,Q038,VALUE,15,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,ID,Idaho,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.2,21.2,,,14.9,29.2,172,,,,Hispanic,"(43.682630005, -114.363730042)",OWS,OWS1,Q038,VALUE,16,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,ID,Idaho,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,10.1,10.1,,,7.5,13.4,643,,,,Non-Hispanic White,"(43.682630005, -114.363730042)",OWS,OWS1,Q038,VALUE,16,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,4.3,4.3,,,1.1,15.1,135,,,,Asian,"(40.485010283, -88.997710178)",OWS,OWS1,Q038,VALUE,17,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.2,22.2,,,16.9,28.7,284,,,,Non-Hispanic Black,"(40.485010283, -88.997710178)",OWS,OWS1,Q038,VALUE,17,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.9,18.9,,,14.5,24.4,743,,,,Hispanic,"(40.485010283, -88.997710178)",OWS,OWS1,Q038,VALUE,17,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,IL,Illinois,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.8,13.8,,,11.2,16.8,1134,,,,Non-Hispanic White,"(40.485010283, -88.997710178)",OWS,OWS1,Q038,VALUE,17,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,IN,Indiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.2,19.2,,,12,29.2,95,,,,Non-Hispanic Black,"(39.766910452, -86.149960194)",OWS,OWS1,Q038,VALUE,18,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,IN,Indiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.2,19.2,,,11.5,30.2,132,,,,Hispanic,"(39.766910452, -86.149960194)",OWS,OWS1,Q038,VALUE,18,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,IN,Indiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,17.7,17.7,,,14.3,21.8,623,,,,Non-Hispanic White,"(39.766910452, -86.149960194)",OWS,OWS1,Q038,VALUE,18,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,IA,Iowa,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,17.1,17.1,,,5.2,43.5,45,,,,Non-Hispanic Black,"(42.469400913, -93.816490556)",OWS,OWS1,Q038,VALUE,19,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,IA,Iowa,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.4,19.4,,,13.6,26.8,136,,,,Hispanic,"(42.469400913, -93.816490556)",OWS,OWS1,Q038,VALUE,19,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,IA,Iowa,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,15,15,,,11.4,19.5,923,,,,Non-Hispanic White,"(42.469400913, -93.816490556)",OWS,OWS1,Q038,VALUE,19,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.7,18.7,,,9.6,33.1,48,,,,Asian,"(38.3477403, -98.200781227)",OWS,OWS1,Q038,VALUE,20,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21,21,,,13.6,31,109,,,,Non-Hispanic Black,"(38.3477403, -98.200781227)",OWS,OWS1,Q038,VALUE,20,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,26.2,26.2,,,20.4,32.9,306,,,,Hispanic,"(38.3477403, -98.200781227)",OWS,OWS1,Q038,VALUE,20,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,29.4,29.4,,,20.7,39.9,35,,,,American Indian/Alaska Native,"(38.3477403, -98.200781227)",OWS,OWS1,Q038,VALUE,20,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,KS,Kansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.3,13.3,,,10.7,16.4,770,,,,Non-Hispanic White,"(38.3477403, -98.200781227)",OWS,OWS1,Q038,VALUE,20,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,9,9,,,2.2,30.1,38,,,,Asian,"(37.645970271, -84.774971048)",OWS,OWS1,Q038,VALUE,21,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.1,20.1,,,12.6,30.5,101,,,,Non-Hispanic Black,"(37.645970271, -84.774971048)",OWS,OWS1,Q038,VALUE,21,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.4,21.4,,,14.7,30.2,161,,,,Hispanic,"(37.645970271, -84.774971048)",OWS,OWS1,Q038,VALUE,21,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,25.5,25.5,,,12.4,45.2,39,,,,American Indian/Alaska Native,"(37.645970271, -84.774971048)",OWS,OWS1,Q038,VALUE,21,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,KY,Kentucky,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.9,18.9,,,15.9,22.4,1552,,,,Non-Hispanic White,"(37.645970271, -84.774971048)",OWS,OWS1,Q038,VALUE,21,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,LA,Louisiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,22.6,22.6,,,16.5,30.2,172,,,,Non-Hispanic Black,"(31.312660644, -92.445680071)",OWS,OWS1,Q038,VALUE,22,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,LA,Louisiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,15.2,15.2,,,12.3,18.6,78,,,,Hispanic,"(31.312660644, -92.445680071)",OWS,OWS1,Q038,VALUE,22,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,LA,Louisiana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.1,16.1,,,10.4,24.2,263,,,,Non-Hispanic White,"(31.312660644, -92.445680071)",OWS,OWS1,Q038,VALUE,22,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,8.5,8.5,,,4.4,15.7,129,,,,Asian,"(45.254228894001, -68.985031336)",OWS,OWS1,Q038,VALUE,23,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.5,16.5,,,12.2,21.8,238,,,,Non-Hispanic Black,"(45.254228894001, -68.985031336)",OWS,OWS1,Q038,VALUE,23,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.3,20.3,,,16.1,25.4,283,,,,Hispanic,"(45.254228894001, -68.985031336)",OWS,OWS1,Q038,VALUE,23,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,23.3,23.3,,,16.6,31.6,123,,,,American Indian/Alaska Native,"(45.254228894001, -68.985031336)",OWS,OWS1,Q038,VALUE,23,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,ME,Maine,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,14.6,14.6,,,12.5,17,4442,,,,Non-Hispanic White,"(45.254228894001, -68.985031336)",OWS,OWS1,Q038,VALUE,23,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,7.1,7.1,,,5.2,9.7,1307,,,,Asian,"(39.290580964, -76.609260111)",OWS,OWS1,Q038,VALUE,24,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.7,19.7,,,18.2,21.4,6496,,,,Non-Hispanic Black,"(39.290580964, -76.609260111)",OWS,OWS1,Q038,VALUE,24,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.6,20.6,,,18.7,22.5,4234,,,,Hispanic,"(39.290580964, -76.609260111)",OWS,OWS1,Q038,VALUE,24,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,24,24,,,13.9,38.1,126,,,,Hawaiian/Pacific Islander,"(39.290580964, -76.609260111)",OWS,OWS1,Q038,VALUE,24,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.4,20.4,,,12.3,31.8,291,,,,American Indian/Alaska Native,"(39.290580964, -76.609260111)",OWS,OWS1,Q038,VALUE,24,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MD,Maryland,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.9,11.9,,,10.9,13.1,1572,,,,Non-Hispanic White,"(39.290580964, -76.609260111)",OWS,OWS1,Q038,VALUE,24,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,8.1,8.1,,,4.8,13.5,214,,,,Asian,"(42.27687047, -72.082690675)",OWS,OWS1,Q038,VALUE,25,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.9,21.9,,,17.8,26.5,418,,,,Non-Hispanic Black,"(42.27687047, -72.082690675)",OWS,OWS1,Q038,VALUE,25,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.8,18.8,,,15.9,22.1,602,,,,Hispanic,"(42.27687047, -72.082690675)",OWS,OWS1,Q038,VALUE,25,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MA,Massachusetts,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.3,11.3,,,9.1,14,1337,,,,Non-Hispanic White,"(42.27687047, -72.082690675)",OWS,OWS1,Q038,VALUE,25,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,9.4,9.4,,,6,14.3,163,,,,Asian,"(44.661319543001, -84.71439027)",OWS,OWS1,Q038,VALUE,26,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,23.2,23.2,,,20.4,26.3,1137,,,,Non-Hispanic Black,"(44.661319543001, -84.71439027)",OWS,OWS1,Q038,VALUE,26,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.3,20.3,,,14.4,27.8,526,,,,Hispanic,"(44.661319543001, -84.71439027)",OWS,OWS1,Q038,VALUE,26,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.7,21.7,,,12.7,34.5,32,,,,American Indian/Alaska Native,"(44.661319543001, -84.71439027)",OWS,OWS1,Q038,VALUE,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MI,Michigan,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13,13,,,10.8,15.4,1285,,,,Non-Hispanic White,"(44.661319543001, -84.71439027)",OWS,OWS1,Q038,VALUE,26,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MS,Mississippi,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,26.3,26.3,,,22.8,30,751,,,,Non-Hispanic Black,"(32.745510099, -89.538030825)",OWS,OWS1,Q038,VALUE,28,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MS,Mississippi,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,24.9,24.9,,,19.1,31.7,121,,,,Hispanic,"(32.745510099, -89.538030825)",OWS,OWS1,Q038,VALUE,28,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MS,Mississippi,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.7,19.7,,,16.1,23.8,561,,,,Non-Hispanic White,"(32.745510099, -89.538030825)",OWS,OWS1,Q038,VALUE,28,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,24.2,24.2,,,21.1,27.7,83,,,,Non-Hispanic Black,"(38.635790776, -92.566300053)",OWS,OWS1,Q038,VALUE,29,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,17.2,17.2,,,9.9,28.2,85,,,,Hispanic,"(38.635790776, -92.566300053)",OWS,OWS1,Q038,VALUE,29,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MO,Missouri,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,14.8,14.8,,,11.6,18.7,592,,,,Non-Hispanic White,"(38.635790776, -92.566300053)",OWS,OWS1,Q038,VALUE,29,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,0,0,,,0,0,31,,,,Asian,"(47.066528972, -109.424420645)",OWS,OWS1,Q038,VALUE,30,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,18.5,18.5,,,9.5,33,49,,,,Non-Hispanic Black,"(47.066528972, -109.424420645)",OWS,OWS1,Q038,VALUE,30,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,11.7,11.7,,,8.5,16,335,,,,Hispanic,"(47.066528972, -109.424420645)",OWS,OWS1,Q038,VALUE,30,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.6,21.6,,,17.8,26.1,349,,,,American Indian/Alaska Native,"(47.066528972, -109.424420645)",OWS,OWS1,Q038,VALUE,30,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,MT,Montana,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,10.1,10.1,,,9,11.4,3181,,,,Non-Hispanic White,"(47.066528972, -109.424420645)",OWS,OWS1,Q038,VALUE,30,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,7.7,7.7,,,5,11.7,748,,,,Asian,,OWS,OWS1,Q038,VALUE,59,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.2,21.2,,,18.5,24.3,1939,,,,Non-Hispanic Black,,OWS,OWS1,Q038,VALUE,59,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,20.2,20.2,,,17.9,22.8,2651,,,,Hispanic,,OWS,OWS1,Q038,VALUE,59,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,28.5,28.5,,,20.1,38.8,76,,,,Hawaiian/Pacific Islander,,OWS,OWS1,Q038,VALUE,59,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,29.4,29.4,,,17.6,44.9,119,,,,American Indian/Alaska Native,,OWS,OWS1,Q038,VALUE,59,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2021,2021,US,National,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,13.7,13.7,,,12,15.6,8248,,,,Non-Hispanic White,,OWS,OWS1,Q038,VALUE,59,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,31.2,31.2,,,23.7,39.9,94,,,,Hispanic,"(41.641040988001, -99.365720623)",OWS,OWS1,Q038,VALUE,31,Race/Ethnicity,Hispanic,RACE,RACEHIS
2021,2021,NE,Nebraska,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,16.3,16.3,,,13,20.3,488,,,,Non-Hispanic White,"(41.641040988001, -99.365720623)",OWS,OWS1,Q038,VALUE,31,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,6.8,6.8,,,3.1,14.4,103,,,,Asian,"(39.49324039, -117.071840564)",OWS,OWS1,Q038,VALUE,32,Race/Ethnicity,Asian,RACE,RACEASN
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,21.1,21.1,,,12.7,33.1,125,,,,Non-Hispanic Black,"(39.49324039, -117.071840564)",OWS,OWS1,Q038,VALUE,32,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2021,2021,NV,Nevada,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have obesity,,Value,19.5,19.5,,,14.9,25.2,621,,,,Hispanic,"(39.49324039, -117.071840564)",OWS,OWS1,Q038,VALUE,32,Race/Ethnicity,Hispanic,RACE,RACEHIS
