YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Sex,Grade,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,NJ,New Jersey,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,10.4,10.4,,,6.4,16.5,174,,,12th,,"(40.130570048, -74.273691288)",SD,SD1,Q058,VALUE,34,Grade,12th,GRADE,GRADE12
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,18.2,18.2,,,15.7,20.9,1418,,,9th,,"(34.520880952, -106.240580985)",SD,SD1,Q058,VALUE,35,Grade,9th,GRADE,GRADE09
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,19.8,19.8,,,17,22.9,951,,,10th,,"(34.520880952, -106.240580985)",SD,SD1,Q058,VALUE,35,Grade,10th,GRADE,GRADE10
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,19.4,19.4,,,15.4,24.2,1066,,,11th,,"(34.520880952, -106.240580985)",SD,SD1,Q058,VALUE,35,Grade,11th,GRADE,GRADE11
2021,2021,NM,New Mexico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,18.8,18.8,,,16.2,21.6,817,,,12th,,"(34.520880952, -106.240580985)",SD,SD1,Q058,VALUE,35,Grade,12th,GRADE,GRADE12
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,11,11,,,7.5,16.1,969,,,9th,,"(42.827001032, -75.543970427)",SD,SD1,Q058,VALUE,36,Grade,9th,GRADE,GRADE09
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,10.5,10.5,,,7.8,14.1,1263,,,10th,,"(42.827001032, -75.543970427)",SD,SD1,Q058,VALUE,36,Grade,10th,GRADE,GRADE10
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,10.5,10.5,,,7.4,14.6,941,,,11th,,"(42.827001032, -75.543970427)",SD,SD1,Q058,VALUE,36,Grade,11th,GRADE,GRADE11
2021,2021,NY,New York,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,14.2,14.2,,,10.5,18.9,804,,,12th,,"(42.827001032, -75.543970427)",SD,SD1,Q058,VALUE,36,Grade,12th,GRADE,GRADE12
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,19.3,19.3,,,14.9,24.8,581,,,9th,,"(35.466220975, -79.159250463)",SD,SD1,Q058,VALUE,37,Grade,9th,GRADE,GRADE09
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,14.1,14.1,,,11.4,17.4,399,,,10th,,"(35.466220975, -79.159250463)",SD,SD1,Q058,VALUE,37,Grade,10th,GRADE,GRADE10
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,25,25,,,16.5,36,333,,,11th,,"(35.466220975, -79.159250463)",SD,SD1,Q058,VALUE,37,Grade,11th,GRADE,GRADE11
2021,2021,NC,North Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,27.5,27.5,,,19.2,37.8,308,,,12th,,"(35.466220975, -79.159250463)",SD,SD1,Q058,VALUE,37,Grade,12th,GRADE,GRADE12
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,13.9,13.9,,,11,17.4,637,,,9th,,"(47.475319779, -100.118421049)",SD,SD1,Q058,VALUE,38,Grade,9th,GRADE,GRADE09
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,17.8,17.8,,,13.1,23.8,417,,,10th,,"(47.475319779, -100.118421049)",SD,SD1,Q058,VALUE,38,Grade,10th,GRADE,GRADE10
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,17.1,17.1,,,13.4,21.7,477,,,11th,,"(47.475319779, -100.118421049)",SD,SD1,Q058,VALUE,38,Grade,11th,GRADE,GRADE11
2021,2021,ND,North Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,18,18,,,14.4,22.3,461,,,12th,,"(47.475319779, -100.118421049)",SD,SD1,Q058,VALUE,38,Grade,12th,GRADE,GRADE12
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,17,17,,,8.8,30.4,256,,,9th,,"(40.060210141, -82.404260056)",SD,SD1,Q058,VALUE,39,Grade,9th,GRADE,GRADE09
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,8.6,8.6,,,4.6,15.3,137,,,10th,,"(40.060210141, -82.404260056)",SD,SD1,Q058,VALUE,39,Grade,10th,GRADE,GRADE10
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,19.4,19.4,,,13.1,27.8,160,,,11th,,"(40.060210141, -82.404260056)",SD,SD1,Q058,VALUE,39,Grade,11th,GRADE,GRADE11
2021,2021,OH,Ohio,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,23.1,23.1,,,14.1,35.6,148,,,12th,,"(40.060210141, -82.404260056)",SD,SD1,Q058,VALUE,39,Grade,12th,GRADE,GRADE12
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,15.8,15.8,,,12,20.5,583,,,9th,,"(35.472031356, -97.521070214)",SD,SD1,Q058,VALUE,40,Grade,9th,GRADE,GRADE09
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,22.1,22.1,,,17.6,27.3,399,,,10th,,"(35.472031356, -97.521070214)",SD,SD1,Q058,VALUE,40,Grade,10th,GRADE,GRADE10
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,20.2,20.2,,,15.5,25.8,434,,,11th,,"(35.472031356, -97.521070214)",SD,SD1,Q058,VALUE,40,Grade,11th,GRADE,GRADE11
2021,2021,OK,Oklahoma,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,17.2,17.2,,,10.1,27.8,209,,,12th,,"(35.472031356, -97.521070214)",SD,SD1,Q058,VALUE,40,Grade,12th,GRADE,GRADE12
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,11,11,,,7.5,15.8,436,,,9th,,"(40.793730152, -77.860700294)",SD,SD1,Q058,VALUE,42,Grade,9th,GRADE,GRADE09
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,11.7,11.7,,,8.6,15.7,471,,,10th,,"(40.793730152, -77.860700294)",SD,SD1,Q058,VALUE,42,Grade,10th,GRADE,GRADE10
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,13.5,13.5,,,9.3,19.1,379,,,11th,,"(40.793730152, -77.860700294)",SD,SD1,Q058,VALUE,42,Grade,11th,GRADE,GRADE11
2021,2021,PA,Pennsylvania,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,14,14,,,10.4,18.6,265,,,12th,,"(40.793730152, -77.860700294)",SD,SD1,Q058,VALUE,42,Grade,12th,GRADE,GRADE12
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,26.5,26.5,,,21.4,32.2,284,,,9th,,"(18.220833, -66.590149)",SD,SD1,Q058,VALUE,72,Grade,9th,GRADE,GRADE09
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,27.9,27.9,,,22.8,33.6,252,,,10th,,"(18.220833, -66.590149)",SD,SD1,Q058,VALUE,72,Grade,10th,GRADE,GRADE10
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,23.7,23.7,,,18.3,30.2,329,,,11th,,"(18.220833, -66.590149)",SD,SD1,Q058,VALUE,72,Grade,11th,GRADE,GRADE11
2021,2021,PR,Puerto Rico,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,26.9,26.9,,,21.4,33.3,412,,,12th,,"(18.220833, -66.590149)",SD,SD1,Q058,VALUE,72,Grade,12th,GRADE,GRADE12
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,11.1,11.1,,,7.4,16.5,547,,,9th,,"(41.708280193, -71.522470314)",SD,SD1,Q058,VALUE,44,Grade,9th,GRADE,GRADE09
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,9.3,9.3,,,6.5,13.1,518,,,10th,,"(41.708280193, -71.522470314)",SD,SD1,Q058,VALUE,44,Grade,10th,GRADE,GRADE10
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,11.6,11.6,,,7.6,17.4,467,,,11th,,"(41.708280193, -71.522470314)",SD,SD1,Q058,VALUE,44,Grade,11th,GRADE,GRADE11
2021,2021,RI,Rhode Island,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,13.2,13.2,,,8.9,18.9,480,,,12th,,"(41.708280193, -71.522470314)",SD,SD1,Q058,VALUE,44,Grade,12th,GRADE,GRADE12
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,17.7,17.7,,,10.2,29,374,,,9th,,"(33.998821303, -81.045371207)",SD,SD1,Q058,VALUE,45,Grade,9th,GRADE,GRADE09
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,14.6,14.6,,,10.4,20,435,,,10th,,"(33.998821303, -81.045371207)",SD,SD1,Q058,VALUE,45,Grade,10th,GRADE,GRADE10
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,22.1,22.1,,,17.8,27,388,,,11th,,"(33.998821303, -81.045371207)",SD,SD1,Q058,VALUE,45,Grade,11th,GRADE,GRADE11
2021,2021,SC,South Carolina,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,20.5,20.5,,,15.1,27.3,337,,,12th,,"(33.998821303, -81.045371207)",SD,SD1,Q058,VALUE,45,Grade,12th,GRADE,GRADE12
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,14.5,14.5,,,10.2,20,287,,,9th,,"(44.353130053, -100.373530637)",SD,SD1,Q058,VALUE,46,Grade,9th,GRADE,GRADE09
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,17.3,17.3,,,12.8,23,212,,,10th,,"(44.353130053, -100.373530637)",SD,SD1,Q058,VALUE,46,Grade,10th,GRADE,GRADE10
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,25.1,25.1,,,13.9,40.9,194,,,11th,,"(44.353130053, -100.373530637)",SD,SD1,Q058,VALUE,46,Grade,11th,GRADE,GRADE11
2021,2021,SD,South Dakota,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,22.1,22.1,,,12.7,35.5,207,,,12th,,"(44.353130053, -100.373530637)",SD,SD1,Q058,VALUE,46,Grade,12th,GRADE,GRADE12
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,23.1,23.1,,,18.1,29,411,,,9th,,"(35.68094058, -85.774490914)",SD,SD1,Q058,VALUE,47,Grade,9th,GRADE,GRADE09
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,23.3,23.3,,,17.9,29.7,295,,,10th,,"(35.68094058, -85.774490914)",SD,SD1,Q058,VALUE,47,Grade,10th,GRADE,GRADE10
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,19.2,19.2,,,15.3,23.9,242,,,11th,,"(35.68094058, -85.774490914)",SD,SD1,Q058,VALUE,47,Grade,11th,GRADE,GRADE11
2021,2021,TN,Tennessee,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,19.4,19.4,,,11.7,30.5,280,,,12th,,"(35.68094058, -85.774490914)",SD,SD1,Q058,VALUE,47,Grade,12th,GRADE,GRADE12
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,21,21,,,16.4,26.5,427,,,9th,,"(31.827240407, -99.426770206)",SD,SD1,Q058,VALUE,48,Grade,9th,GRADE,GRADE09
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,18.4,18.4,,,14.2,23.5,443,,,10th,,"(31.827240407, -99.426770206)",SD,SD1,Q058,VALUE,48,Grade,10th,GRADE,GRADE10
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,20.3,20.3,,,14.6,27.4,332,,,11th,,"(31.827240407, -99.426770206)",SD,SD1,Q058,VALUE,48,Grade,11th,GRADE,GRADE11
2021,2021,TX,Texas,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,20.4,20.4,,,14.7,27.6,420,,,12th,,"(31.827240407, -99.426770206)",SD,SD1,Q058,VALUE,48,Grade,12th,GRADE,GRADE12
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,11.7,11.7,,,8.3,16.4,475,,,9th,,"(39.360700171, -111.587130635)",SD,SD1,Q058,VALUE,49,Grade,9th,GRADE,GRADE09
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,14.3,14.3,,,11.4,17.7,483,,,10th,,"(39.360700171, -111.587130635)",SD,SD1,Q058,VALUE,49,Grade,10th,GRADE,GRADE10
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,10.4,10.4,,,6.5,16.2,297,,,11th,,"(39.360700171, -111.587130635)",SD,SD1,Q058,VALUE,49,Grade,11th,GRADE,GRADE11
2021,2021,UT,Utah,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,15.3,15.3,,,10.2,22.4,206,,,12th,,"(39.360700171, -111.587130635)",SD,SD1,Q058,VALUE,49,Grade,12th,GRADE,GRADE12
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,15.8,15.8,,,12.2,20.3,973,,,9th,,"(37.542680674, -78.457890463)",SD,SD1,Q058,VALUE,51,Grade,9th,GRADE,GRADE09
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,16.6,16.6,,,13.3,20.4,796,,,10th,,"(37.542680674, -78.457890463)",SD,SD1,Q058,VALUE,51,Grade,10th,GRADE,GRADE10
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,13.5,13.5,,,9.7,18.6,678,,,11th,,"(37.542680674, -78.457890463)",SD,SD1,Q058,VALUE,51,Grade,11th,GRADE,GRADE11
2021,2021,VA,Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,16.5,16.5,,,10.6,24.8,512,,,12th,,"(37.542680674, -78.457890463)",SD,SD1,Q058,VALUE,51,Grade,12th,GRADE,GRADE12
2021,2021,WV,West Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,26.9,26.9,,,19.6,35.8,163,,,9th,,"(38.665510202, -80.712640135)",SD,SD1,Q058,VALUE,54,Grade,9th,GRADE,GRADE09
2021,2021,WV,West Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,24.2,24.2,,,17.6,32.4,180,,,10th,,"(38.665510202, -80.712640135)",SD,SD1,Q058,VALUE,54,Grade,10th,GRADE,GRADE10
2021,2021,WV,West Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,36.7,36.7,,,23.1,52.7,54,,,11th,,"(38.665510202, -80.712640135)",SD,SD1,Q058,VALUE,54,Grade,11th,GRADE,GRADE11
2021,2021,WV,West Virginia,Youth Risk Behavior Surveillance System,Sugar Drinks,Sugar Drinks - Behavior,Percent of students in grades 9-12 who drank regular soda/pop at least one time per day,,Value,38.3,38.3,,,26.1,52.2,72,,,12th,,"(38.665510202, -80.712640135)",SD,SD1,Q058,VALUE,54,Grade,12th,GRADE,GRADE12
2021,2021,AL,Alabama,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,22.9,22.9,,,11.6,40.4,72,,,9th,,"(32.840571122, -86.631860762)",OWS,OWS1,Q039,VALUE,01,Grade,9th,GRADE,GRADE09
2021,2021,AL,Alabama,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.8,17.8,,,8.5,33.6,141,,,10th,,"(32.840571122, -86.631860762)",OWS,OWS1,Q039,VALUE,01,Grade,10th,GRADE,GRADE10
2021,2021,AL,Alabama,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.5,15.5,,,11.1,21.1,65,,,11th,,"(32.840571122, -86.631860762)",OWS,OWS1,Q039,VALUE,01,Grade,11th,GRADE,GRADE11
2021,2021,AL,Alabama,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.9,18.9,,,12.4,27.9,103,,,12th,,"(32.840571122, -86.631860762)",OWS,OWS1,Q039,VALUE,01,Grade,12th,GRADE,GRADE12
2021,2021,AZ,Arizona,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.9,18.9,,,15.3,23.2,400,,,9th,,"(34.86597028, -111.763811277)",OWS,OWS1,Q039,VALUE,04,Grade,9th,GRADE,GRADE09
2021,2021,AZ,Arizona,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.2,13.2,,,9.3,18.2,246,,,10th,,"(34.86597028, -111.763811277)",OWS,OWS1,Q039,VALUE,04,Grade,10th,GRADE,GRADE10
2021,2021,AZ,Arizona,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16,16,,,11.5,21.8,240,,,11th,,"(34.86597028, -111.763811277)",OWS,OWS1,Q039,VALUE,04,Grade,11th,GRADE,GRADE11
2021,2021,AZ,Arizona,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,18.3,18.3,,,10.4,30.1,147,,,12th,,"(34.86597028, -111.763811277)",OWS,OWS1,Q039,VALUE,04,Grade,12th,GRADE,GRADE12
2021,2021,AR,Arkansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,15.7,15.7,,,10.9,22,338,,,9th,,"(34.748650124, -92.274490743)",OWS,OWS1,Q039,VALUE,05,Grade,9th,GRADE,GRADE09
2021,2021,AR,Arkansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,19,19,,,14.1,25,439,,,10th,,"(34.748650124, -92.274490743)",OWS,OWS1,Q039,VALUE,05,Grade,10th,GRADE,GRADE10
2021,2021,AR,Arkansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.9,16.9,,,13.2,21.3,281,,,11th,,"(34.748650124, -92.274490743)",OWS,OWS1,Q039,VALUE,05,Grade,11th,GRADE,GRADE11
2021,2021,AR,Arkansas,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,13.6,13.6,,,9.1,19.8,298,,,12th,,"(34.748650124, -92.274490743)",OWS,OWS1,Q039,VALUE,05,Grade,12th,GRADE,GRADE12
2021,2021,CO,Colorado,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11,11,,,6.6,17.9,229,,,9th,,"(38.843840757, -106.133610921)",OWS,OWS1,Q039,VALUE,08,Grade,9th,GRADE,GRADE09
2021,2021,CO,Colorado,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,11.2,11.2,,,8.7,14.5,256,,,10th,,"(38.843840757, -106.133610921)",OWS,OWS1,Q039,VALUE,08,Grade,10th,GRADE,GRADE10
2021,2021,CO,Colorado,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.7,14.7,,,9,23.1,220,,,11th,,"(38.843840757, -106.133610921)",OWS,OWS1,Q039,VALUE,08,Grade,11th,GRADE,GRADE11
2021,2021,CO,Colorado,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,14.5,14.5,,,9.6,21.4,174,,,12th,,"(38.843840757, -106.133610921)",OWS,OWS1,Q039,VALUE,08,Grade,12th,GRADE,GRADE12
2021,2021,CT,Connecticut,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,17.8,17.8,,,14,22.3,465,,,9th,,"(41.56266102, -72.649840952)",OWS,OWS1,Q039,VALUE,09,Grade,9th,GRADE,GRADE09
2021,2021,CT,Connecticut,Youth Risk Behavior Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of students in grades 9-12 who have an overweight classification,,Value,16.9,16.9,,,12.5,22.4,344,,,10th,,"(41.56266102, -72.649840952)",OWS,OWS1,Q039,VALUE,09,Grade,10th,GRADE,GRADE10
